BURGESS	73,931	1,604	2.17%	2,153	444
CASEY	66,556	1,604	2.41%	2,154	504
ROSSI	26,183	1,602	6.12%	2,155	1,348
ONATE	1,838	1,602	87.16%	2,156	15,833
VITELA	1,816	1,602	88.22%	2,157	15,985
DELIRA	1,727	1,601	92.70%	2,158	16,601
CAPOTE	1,798	1,600	88.99%	2,159	16,100
MINJAREZ	1,743	1,600	91.80%	2,160	16,481
DELARA	2,340	1,599	68.33%	2,161	13,101
JUSINO	1,798	1,597	88.82%	2,162	16,100
PALOMERA	1,632	1,596	97.79%	2,163	17,323
AMARAL	9,567	1,596	16.68%	2,164	3,709
CACHO	2,467	1,596	64.69%	2,165	12,554
ALVARDO	1,735	1,595	91.93%	2,166	16,544
FLOWERS	57,549	1,594	2.77%	2,167	578
ZERTUCHE	1,792	1,588	88.62%	2,168	16,147
BETANCUR	1,690	1,588	93.96%	2,169	16,868
GODINES	1,703	1,587	93.19%	2,170	16,775
SURIEL	1,644	1,585	96.41%	2,171	17,229
DONATO	7,823	1,584	20.25%	2,172	4,533
FAUSTO	1,924	1,582	82.22%	2,173	15,268
SIBRIAN	1,621	1,579	97.41%	2,174	17,406
DENIS	6,818	1,578	23.14%	2,175	5,133
MCCORMICK	63,649	1,578	2.48%	2,176	532
ERICKSON	82,085	1,576	1.92%	2,177	389
CUERVO	1,782	1,576	88.44%	2,178	16,203
FACIO	1,727	1,576	91.26%	2,179	16,601
GIBBS	65,064	1,575	2.42%	2,180	515
WALTON	73,854	1,573	2.13%	2,181	446
OLSEN	59,356	1,573	2.65%	2,182	566
LABRADA	1,700	1,572	92.47%	2,183	16,798
CRISOSTOMO	3,408	1,570	46.07%	2,184	9,539
MARCHAN	2,184	1,569	71.84%	2,185	13,843
DIOSDADO	1,608	1,569	97.57%	2,186	17,521
FRENCH	63,991	1,568	2.45%	2,187	525
LUEVANOS	1,625	1,567	96.43%	2,188	17,379
ALVEAR	1,781	1,565	87.87%	2,189	16,214
OWEN	61,630	1,565	2.54%	2,190	543
BENITO	2,430	1,562	64.28%	2,191	12,703
WILKINS	58,634	1,560	2.66%	2,192	570
ACERO	1,735	1,557	89.74%	2,193	16,544
MANGUAL	1,772	1,556	87.81%	2,194	16,273
STOKES	61,639	1,553	2.52%	2,195	542
BALL	66,059	1,552	2.35%	2,196	508
HOGAN	63,085	1,552	2.46%	2,197	536
BASS	57,044	1,552	2.72%	2,198	589
LANG	61,529	1,551	2.52%	2,199	545
BAZALDUA	1,614	1,548	95.91%	2,200	17,463
AYBAR	1,733	1,547	89.27%	2,201	16,560
BAUER	65,004	1,547	2.38%	2,202	517
ALGARIN	1,768	1,546	87.44%	2,203	16,305
MUNGIA	1,912	1,545	80.81%	2,204	15,340
FEDERICO	5,951	1,545	25.96%	2,205	5,810
FACUNDO	1,698	1,544	90.93%	2,206	16,809
GRADO	1,953	1,541	78.90%	2,207	15,104
COSSIO	1,638	1,541	94.08%	2,208	17,283
ZIMMERMAN	83,265	1,540	1.85%	2,209	379
BARCELO	1,940	1,539	79.33%	2,210	15,183
ARCIGA	1,636	1,538	94.01%	2,211	17,300
FELAN	1,984	1,535	77.37%	2,212	14,920
HAMPTON	69,472	1,535	2.21%	2,213	482
HODGE	52,920	1,535	2.90%	2,214	643
LOPEZPEREZ	1,552	1,534	98.84%	2,215	17,992
FERRO	7,273	1,530	21.04%	2,216	4,843
PEREZGARCIA	1,559	1,529	98.08%	2,217	17,927
OVANDO	1,631	1,528	93.68%	2,218	17,331
PEREZPEREZ	1,553	1,528	98.39%	2,219	17,980
PARSONS	67,310	1,528	2.27%	2,220	498
TRAN	188,498	1,527	0.81%	2,221	132
VIELMA	1,614	1,527	94.61%	2,222	17,463
BORQUEZ	1,698	1,526	89.87%	2,223	16,809
CRISPIN	3,330	1,526	45.83%	2,224	9,735
VALENTE	7,580	1,526	20.13%	2,225	4,683
PRUDENCIO	1,842	1,525	82.79%	2,226	15,806
PROVENCIO	1,812	1,524	84.11%	2,227	16,018
FERRUFINO	1,618	1,522	94.07%	2,228	17,432
HAMMOND	69,515	1,522	2.19%	2,229	481
MELERO	1,627	1,521	93.48%	2,230	17,359
BARREIRO	2,125	1,519	71.48%	2,231	14,139
MONTANA	4,744	1,519	32.02%	2,232	7,054
GARCIAHERNANDE	1,542	1,515	98.25%	2,233	18,078
CONCHA	1,947	1,514	77.76%	2,234	15,147
BELMONTE	4,083	1,514	37.08%	2,235	8,124
HUBBARD	70,362	1,513	2.15%	2,236	470
WOLF	70,031	1,513	2.16%	2,237	474
LABRA	1,697	1,512	89.10%	2,238	16,824
ELIZARRARAS	1,547	1,512	97.74%	2,239	18,036
FERRERA	3,133	1,512	48.26%	2,240	10,287
ZARAZUA	1,556	1,510	97.04%	2,241	17,958
CARLIN	12,035	1,508	12.53%	2,242	2,977
TATE	71,058	1,506	2.12%	2,243	467
DOMINQUEZ	1,652	1,504	91.04%	2,244	17,151
LOPEZMARTINEZ	1,528	1,500	98.17%	2,245	18,208
CAYETANO	2,167	1,500	69.22%	2,246	13,933
PORTUGAL	2,263	1,499	66.24%	2,247	13,456
PEINADO	1,615	1,499	92.82%	2,248	17,455
GLOVER	66,858	1,498	2.24%	2,249	501
BOWERS	66,003	1,498	2.27%	2,250	511
SANTILLANES	1,644	1,492	90.75%	2,251	17,229
CUELLO	1,673	1,491	89.12%	2,252	16,984
OLMO	1,879	1,490	79.30%	2,253	15,564
GAVIRIA	1,595	1,490	93.42%	2,254	17,613
CAMBEROS	1,544	1,490	96.50%	2,255	18,057
HERNANDEZLOPEZ	1,508	1,487	98.61%	2,256	18,366
OSBORNE	66,827	1,484	2.22%	2,257	502
BOTERO	1,644	1,483	90.21%	2,258	17,229
RICHARD	53,893	1,482	2.75%	2,259	629
PRINCE	47,168	1,481	3.14%	2,260	743
PORTALES	1,578	1,481	93.85%	2,261	17,752
CONEJO	1,546	1,481	95.80%	2,262	18,043
NICHOLSON	58,151	1,477	2.54%	2,263	575
PARIS	17,707	1,475	8.33%	2,264	2,033
LINDSEY	63,760	1,473	2.31%	2,265	529
CHIRINO	1,540	1,473	95.65%	2,266	18,090
BELMONTES	1,577	1,471	93.28%	2,267	17,764
PUERTO	1,673	1,470	87.87%	2,268	16,984
SIQUEIROS	1,588	1,470	92.57%	2,269	17,673
SARINANA	1,559	1,470	94.29%	2,270	17,927
LLOYD	64,202	1,470	2.29%	2,271	522
FLETES	1,540	1,469	95.39%	2,272	18,090
PETERSEN	58,480	1,468	2.51%	2,273	571
VARONA	1,731	1,467	84.75%	2,274	16,575
SOLOMON	46,534	1,466	3.15%	2,275	745
PONCEDELEON	1,740	1,465	84.20%	2,276	16,509
ARCHILA	1,554	1,465	94.27%	2,277	17,975
CONSTANTINO	5,442	1,463	26.88%	2,278	6,278
CUSTODIO	3,592	1,463	40.73%	2,279	9,093
SERVANTES	1,620	1,461	90.19%	2,280	17,419
MATHEWS	51,592	1,460	2.83%	2,281	663
BELTRE	1,511	1,458	96.49%	2,282	18,337
AROCHA	1,670	1,456	87.19%	2,283	17,014
VENZOR	1,603	1,456	90.83%	2,284	17,551
BRACERO	1,640	1,454	88.66%	2,285	17,268
BANALES	1,523	1,452	95.34%	2,286	18,246
MONJARAS	1,514	1,452	95.90%	2,287	18,311
REYEZ	1,515	1,451	95.78%	2,288	18,306
ARTIGA	1,504	1,451	96.48%	2,289	18,411
MORTON	59,213	1,451	2.45%	2,290	568
AMBROCIO	1,645	1,449	88.09%	2,291	17,216
EGUIA	1,626	1,446	88.93%	2,292	17,367
OVALLES	1,561	1,445	92.57%	2,293	17,911
TERRERO	1,512	1,445	95.57%	2,294	18,326
LOJA	1,520	1,443	94.93%	2,295	18,272
BRUCE	53,419	1,442	2.70%	2,296	636
FARMER	69,617	1,441	2.07%	2,297	480
GANDARILLA	1,483	1,441	97.17%	2,298	18,584
PERERA	4,242	1,439	33.92%	2,299	7,801
CUADRADO	1,558	1,438	92.30%	2,300	17,942
BARCO	2,385	1,438	60.29%	2,301	12,894
RIBERA	1,771	1,437	81.14%	2,302	16,284
MACARIO	1,787	1,435	80.30%	2,303	16,171
BURNETT	60,791	1,435	2.36%	2,304	554
SCHROEDER	67,977	1,434	2.11%	2,305	489
FLYNN	63,400	1,433	2.26%	2,306	534
DRAKE	61,162	1,431	2.34%	2,307	549
CURBELO	1,552	1,431	92.20%	2,308	17,992
MURIEL	1,778	1,430	80.43%	2,309	16,238
ISIDRO	2,127	1,430	67.23%	2,310	14,127
MAZA	2,036	1,429	70.19%	2,311	14,617
ALCORTA	1,561	1,429	91.54%	2,312	17,911
HOUSTON	56,900	1,428	2.51%	2,313	592
MONTEJO	1,687	1,427	84.59%	2,314	16,887
DEAVILA	1,595	1,425	89.34%	2,315	17,613
MORQUECHO	1,510	1,424	94.30%	2,316	18,347
YATES	63,254	1,423	2.25%	2,317	535
LAM	55,554	1,422	2.56%	2,318	611
CONNER	64,572	1,421	2.20%	2,319	518
CAIN	60,948	1,420	2.33%	2,320	551
SOTOLONGO	1,585	1,420	89.59%	2,321	17,699
GONZAGA	2,827	1,420	50.23%	2,322	11,185
NOBLE	41,667	1,417	3.40%	2,323	829
DUENEZ	1,476	1,417	96.00%	2,324	18,640
VAQUERO	1,462	1,417	96.92%	2,325	18,757
CANEDO	1,651	1,416	85.77%	2,326	17,159
DOMENECH	1,657	1,415	85.40%	2,327	17,120
MATEOS	1,526	1,414	92.66%	2,328	18,227
KRAMER	63,936	1,413	2.21%	2,329	526
LIMONES	1,661	1,407	84.71%	2,330	17,087
BLEA	1,921	1,406	73.19%	2,331	15,284
MOJARRO	1,440	1,405	97.57%	2,332	18,950
REQUENA	1,661	1,403	84.47%	2,333	17,087
SPARKS	63,440	1,402	2.21%	2,334	533
MADRIZ	1,440	1,401	97.29%	2,335	18,950
POPE	63,881	1,399	2.19%	2,336	528
VEJAR	1,539	1,399	90.90%	2,337	18,098
MADERO	1,625	1,396	85.91%	2,338	17,379
MARTINEZGARCIA	1,427	1,396	97.83%	2,339	19,075
WILCOX	56,286	1,396	2.48%	2,340	602
CASIMIRO	2,027	1,391	68.62%	2,341	14,669
SANTA	2,738	1,390	50.77%	2,342	11,493
BRAN	1,687	1,389	82.34%	2,343	16,887
OREGEL	1,414	1,389	98.23%	2,344	19,200
FARRELL	52,321	1,387	2.65%	2,345	652
DECKER	56,576	1,386	2.45%	2,346	597
THEN	2,108	1,386	65.75%	2,347	14,227
BEIL	59,463	1,385	2.33%	2,348	565
MARSH	62,304	1,383	2.22%	2,349	537
EUCEDA	1,431	1,381	96.51%	2,350	19,027
GALAZ	1,586	1,381	87.07%	2,351	17,691
LAGO	2,754	1,376	49.96%	2,352	11,436
PEREZHERNANDEZ	1,396	1,375	98.50%	2,353	19,372
BALLARD	61,625	1,374	2.23%	2,354	544
ORIHUELA	1,483	1,373	92.58%	2,355	18,584
LAMB	59,913	1,372	2.29%	2,356	561
BENJAMIN	40,590	1,372	3.38%	2,357	850
CARSON	56,872	1,371	2.41%	2,358	593
SALMON	14,511	1,371	9.45%	2,359	2,486
MARTINEZLOPEZ	1,395	1,371	98.28%	2,360	19,379
YZAGUIRRE	1,629	1,370	84.10%	2,361	17,345
SKINNER	54,046	1,367	2.53%	2,362	627
ROY	53,159	1,366	2.57%	2,363	640
SANZ	1,847	1,366	73.96%	2,364	15,777
HARTMAN	64,106	1,365	2.13%	2,365	524
GUERECA	1,417	1,365	96.33%	2,366	19,166
JEFFERSON	55,179	1,363	2.47%	2,367	615
CIENFUEGOS	1,445	1,362	94.26%	2,368	18,899
CASARRUBIAS	1,398	1,362	97.42%	2,369	19,348
FONTES	4,478	1,362	30.42%	2,370	7,437
MEYERS	57,127	1,360	2.38%	2,371	586
BOYER	50,742	1,360	2.68%	2,372	676
MONSALVE	1,442	1,358	94.17%	2,373	18,928
BOHORQUEZ	1,465	1,358	92.70%	2,374	18,734
VALERIANO	1,897	1,356	71.48%	2,375	15,442
CUBAS	1,458	1,356	93.00%	2,376	18,793
LANZA	5,819	1,355	23.29%	2,377	5,923
MONJE	1,669	1,354	81.13%	2,378	17,026
ELIZARRARAZ	1,393	1,353	97.13%	2,379	19,398
NORTON	63,722	1,351	2.12%	2,380	531
BRADFORD	54,015	1,350	2.50%	2,381	628
GREER	57,043	1,346	2.36%	2,382	590
PAREDEZ	1,463	1,346	92.00%	2,383	18,751
NASH	58,714	1,345	2.29%	2,384	569
DIEGUEZ	1,464	1,342	91.67%	2,385	18,747
OROS	2,512	1,341	53.38%	2,386	12,384
NOLAN	46,054	1,340	2.91%	2,387	754
CLAVIJO	1,448	1,339	92.47%	2,388	18,877
STRICKLAND	67,769	1,335	1.97%	2,389	494
ABBOTT	52,739	1,334	2.53%	2,390	645
VILLAMIL	1,676	1,334	79.59%	2,391	16,958
SUMMERS	56,953	1,333	2.34%	2,392	591
CHONG	15,146	1,331	8.79%	2,393	2,392
SANTIESTEBAN	1,415	1,331	94.06%	2,394	19,189
ARRIAZA	1,387	1,331	95.96%	2,395	19,480
FLOYD	66,454	1,329	2.00%	2,396	505
COCHRAN	59,350	1,329	2.24%	2,397	567
FONT	2,138	1,329	62.16%	2,398	14,070
MAZON	2,138	1,327	62.07%	2,399	14,070
VALDIVIESO	1,483	1,327	89.48%	2,400	18,584
ASTACIO	1,457	1,326	91.01%	2,401	18,804
LARSEN	55,960	1,326	2.37%	2,402	606
ALPIZAR	1,429	1,326	92.79%	2,403	19,053
SILGUERO	1,388	1,323	95.32%	2,404	19,469
ROTH	58,278	1,323	2.27%	2,405	574
CEREZO	1,927	1,322	68.60%	2,406	15,255
QUITO	1,538	1,322	85.96%	2,407	18,106
CORA	1,970	1,321	67.06%	2,408	14,995
RAYMOND	40,275	1,321	3.28%	2,409	857
DAVENPORT	55,895	1,319	2.36%	2,410	608
ARENCIBIA	1,443	1,319	91.41%	2,411	18,918
BOSQUEZ	1,480	1,317	88.99%	2,412	18,609
COBB	65,125	1,316	2.02%	2,413	514
RIVERS	38,662	1,315	3.40%	2,414	897
MAYSONET	1,420	1,315	92.61%	2,415	19,138
ALBERT	32,507	1,313	4.04%	2,416	1,076
CHASE	52,481	1,312	2.50%	2,417	649
CAMEJO	1,427	1,312	91.94%	2,418	19,075
RAUDA	1,369	1,312	95.84%	2,419	19,688
QUIRARTE	1,385	1,310	94.58%	2,420	19,498
PATRICK	60,845	1,308	2.15%	2,421	552
BRIGGS	58,408	1,308	2.24%	2,422	572
MODESTO	1,800	1,308	72.67%	2,423	16,087
DOLORES	1,638	1,302	79.49%	2,424	17,283
DILLON	50,465	1,302	2.58%	2,425	683
FRUTOS	1,390	1,302	93.67%	2,426	19,441
CASADOS	1,559	1,301	83.45%	2,427	17,927
BASTIDA	1,401	1,300	92.79%	2,428	19,321
WYATT	52,211	1,300	2.49%	2,429	653
ALAMILLA	1,402	1,298	92.58%	2,430	19,306
CASTILLON	1,657	1,298	78.33%	2,431	17,120
VIALPANDO	1,606	1,297	80.76%	2,432	17,530
NAVARETTE	1,558	1,297	83.25%	2,433	17,942
MUELLER	64,191	1,297	2.02%	2,434	523
JACQUES	14,417	1,296	8.99%	2,435	2,512
VILLACORTA	1,750	1,296	74.06%	2,436	16,437
PAZMINO	1,430	1,296	90.63%	2,437	19,041
CEDANO	1,367	1,296	94.81%	2,438	19,703
MATTOS	4,260	1,295	30.40%	2,439	7,785
BADILLA	1,663	1,294	77.81%	2,440	17,072
MAEZ	1,648	1,294	78.52%	2,441	17,182
VICTOR	11,234	1,294	11.52%	2,442	3,214
MINOR	30,702	1,293	4.21%	2,443	1,145
ARREAGA	1,362	1,293	94.93%	2,444	19,763
TERRIQUEZ	1,338	1,292	96.56%	2,445	20,010
COPELAND	55,850	1,290	2.31%	2,446	609
MASSEY	55,595	1,290	2.32%	2,447	610
PELLOT	1,598	1,290	80.73%	2,448	17,586
VEGAS	1,877	1,285	68.46%	2,449	15,579
CARRETO	1,332	1,285	96.47%	2,450	20,065
IRIGOYEN	1,389	1,283	92.37%	2,451	19,456
MONTESINO	1,371	1,283	93.58%	2,452	19,654
ARIZPE	1,359	1,283	94.41%	2,453	19,796
CHAGOYA	1,354	1,283	94.76%	2,454	19,852
OREA	1,383	1,281	92.62%	2,455	19,527
ECHEVERRI	1,406	1,280	91.04%	2,456	19,275
WEISS	57,112	1,279	2.24%	2,457	587
VALLADOLID	1,398	1,278	91.42%	2,458	19,348
HERCULES	2,449	1,278	52.18%	2,459	12,637
MARCUS	17,671	1,276	7.22%	2,460	2,037
CHAIRES	1,743	1,276	73.21%	2,461	16,481
RIERA	1,604	1,275	79.49%	2,462	17,541
GARCILAZO	1,301	1,275	98.00%	2,463	20,421
PLIEGO	1,366	1,274	93.27%	2,464	19,716
KIRK	54,394	1,273	2.34%	2,465	623
EVERETT	39,593	1,271	3.21%	2,466	876
MAZARIEGO	1,320	1,271	96.29%	2,467	20,192
ANTUNA	1,413	1,270	89.88%	2,468	19,210
CALLEROS	1,343	1,268	94.42%	2,469	19,966
WILKINSON	53,739	1,268	2.36%	2,470	634
TIBURCIO	1,499	1,268	84.59%	2,471	18,457
CAREY	56,322	1,267	2.25%	2,472	601
ADKINS	73,599	1,266	1.72%	2,473	449
ANZURES	1,411	1,265	89.65%	2,474	19,229
BOONE	53,792	1,264	2.35%	2,475	632
MORELL	4,281	1,264	29.53%	2,476	7,756
MATHIS	54,217	1,263	2.33%	2,477	625
GILMORE	48,719	1,262	2.59%	2,478	714
STEPHENSON	47,641	1,262	2.65%	2,479	733
FERREYRA	1,341	1,262	94.11%	2,480	19,986
RANDALL	54,764	1,260	2.30%	2,481	621
LAROSA	6,808	1,260	18.51%	2,482	5,140
BANDERAS	1,342	1,259	93.82%	2,483	19,976
LASTRA	1,572	1,259	80.09%	2,484	17,809
DECASTRO	5,354	1,258	23.50%	2,485	6,361
VICTORIANO	1,626	1,257	77.31%	2,486	17,367
GARRISON	50,686	1,257	2.48%	2,487	677
OSEGUEDA	1,382	1,257	90.96%	2,488	19,538
YEPES	1,355	1,257	92.77%	2,489	19,834
PUERTA	1,356	1,256	92.63%	2,490	19,823
PERA	2,631	1,256	47.74%	2,491	11,899
POMALES	1,384	1,255	90.68%	2,492	19,513
SHORT	57,477	1,253	2.18%	2,493	581
ROBERSON	56,180	1,253	2.23%	2,494	605
VILLACIS	1,343	1,252	93.22%	2,495	19,966
ESQUIVIAS	1,308	1,252	95.72%	2,496	20,322
VALENCIANO	1,473	1,251	84.93%	2,497	18,671
GATES	52,569	1,251	2.38%	2,498	648
BENAVENTE	1,901	1,250	65.75%	2,499	15,409
VICENCIO	1,797	1,250	69.56%	2,500	16,108
BERBER	1,451	1,249	86.08%	2,501	18,849
MARCELINO	2,372	1,249	52.66%	2,502	12,948
ANTILLON	1,367	1,247	91.22%	2,503	19,703
MULLINS	71,646	1,247	1.74%	2,504	463
SWEENEY	52,410	1,247	2.38%	2,505	651
MICHAEL	40,736	1,247	3.06%	2,506	847
CASTOR	6,063	1,246	20.55%	2,507	5,722
PORTILLA	1,411	1,246	88.31%	2,508	19,229
BARRALES	1,288	1,245	96.66%	2,509	20,574
CORZO	1,357	1,244	91.67%	2,510	19,814
SALAIS	1,356	1,244	91.74%	2,511	19,823
MARKS	49,177	1,244	2.53%	2,512	703
OLIVEIRA	19,055	1,244	6.53%	2,513	1,887
LARREA	1,468	1,244	84.74%	2,514	18,715
FERREL	3,054	1,244	40.73%	2,515	10,510
GARIBALDI	2,414	1,244	51.53%	2,516	12,782
WALL	53,794	1,243	2.31%	2,517	631
CARRANCO	1,330	1,242	93.38%	2,518	20,088
CIBRIAN	1,294	1,240	95.83%	2,519	20,502
BROCK	61,369	1,240	2.02%	2,520	546
AMPARO	1,553	1,240	79.85%	2,521	17,980
PAZOS	1,460	1,238	84.79%	2,522	18,778
UNDERWOOD	57,064	1,238	2.17%	2,523	588
LIZARDI	1,418	1,237	87.24%	2,524	19,152
AZUA	1,309	1,237	94.50%	2,525	20,309
CLAYTON	56,638	1,235	2.18%	2,526	595
SHEPHERD	60,479	1,234	2.04%	2,527	557
CARABAJAL	1,438	1,234	85.81%	2,528	18,971
CARLO	3,942	1,234	31.30%	2,529	8,395
OLIVERO	1,842	1,233	66.94%	2,530	15,806
NAJARRO	1,331	1,233	92.64%	2,531	20,076
CALLEJA	1,868	1,232	65.95%	2,532	15,639
GRIMES	50,245	1,231	2.45%	2,533	686
HOLLOWAY	58,040	1,230	2.12%	2,534	576
BOND	50,610	1,230	2.43%	2,535	679
KANE	50,584	1,229	2.43%	2,536	680
ROSERO	1,417	1,229	86.73%	2,537	19,166
BERGER	43,851	1,228	2.80%	2,538	785
HERMAN	41,750	1,227	2.94%	2,539	826
ARITA	1,673	1,225	73.22%	2,540	16,984
HUTCHINSON	48,781	1,224	2.51%	2,541	710
MONTELLANO	1,331	1,223	91.89%	2,542	20,076
MURGA	1,413	1,222	86.48%	2,543	19,210
HERRADA	1,320	1,222	92.58%	2,544	20,192
ESTUPINAN	1,297	1,222	94.22%	2,545	20,468
MORROW	56,840	1,222	2.15%	2,546	594
FONG	17,889	1,222	6.83%	2,547	2,018
FORBES	33,813	1,221	3.61%	2,548	1,028
ARJONA	1,388	1,221	87.97%	2,549	19,469
SANTANDER	1,413	1,219	86.27%	2,550	19,210
ISIDORO	1,403	1,219	86.89%	2,551	19,296
TAGLE	1,849	1,217	65.82%	2,552	15,763
ROSILLO	1,307	1,216	93.04%	2,553	20,336
MARCELO	2,361	1,216	51.50%	2,554	13,002
FERMAN	1,942	1,214	62.51%	2,555	15,171
MEJORADO	1,307	1,212	92.73%	2,556	20,336
DEVORA	1,287	1,212	94.17%	2,557	20,591
COLLIER	56,380	1,212	2.15%	2,558	599
DALTON	52,184	1,211	2.32%	2,559	654
BAXTER	49,033	1,211	2.47%	2,560	706
RECENDEZ	1,244	1,211	97.35%	2,561	21,105
YORK	53,059	1,210	2.28%	2,562	642
VERDE	2,387	1,209	50.65%	2,563	12,886
MINJARES	1,334	1,209	90.63%	2,564	20,047
TURRUBIARTES	1,233	1,209	98.05%	2,565	21,260
PAYANO	1,243	1,208	97.18%	2,566	21,119
DELCARMEN	1,566	1,208	77.14%	2,567	17,864
ABALOS	2,463	1,208	49.05%	2,568	12,566
LUMBRERAS	1,286	1,207	93.86%	2,569	20,601
BASALDUA	1,314	1,206	91.78%	2,570	20,248
ESQUILIN	1,299	1,204	92.69%	2,571	20,449
BENCOSME	1,228	1,204	98.05%	2,572	21,330
GAMARRA	1,313	1,203	91.62%	2,573	20,263
HOOD	55,174	1,203	2.18%	2,574	616
SABALA	1,938	1,203	62.07%	2,575	15,201
AMPARAN	1,319	1,202	91.13%	2,576	20,201
BAROCIO	1,258	1,202	95.55%	2,577	20,937
SINGLETON	54,621	1,202	2.20%	2,578	622
ALLISON	52,701	1,202	2.28%	2,579	646
MAYER	39,555	1,202	3.04%	2,580	880
HENDRICKS	43,197	1,201	2.78%	2,581	802
DURAND	8,729	1,201	13.76%	2,582	4,070
LOBOS	1,362	1,199	88.03%	2,583	19,763
MARENCO	1,595	1,196	74.98%	2,584	17,613
JOHNS	47,246	1,195	2.53%	2,585	739
PUELLO	1,244	1,194	95.98%	2,586	21,105
TRILLO	1,531	1,194	77.99%	2,587	18,177
DELCAMPO	1,744	1,193	68.41%	2,588	16,475
ROACH	45,019	1,193	2.65%	2,589	764
PHELPS	52,044	1,192	2.29%	2,590	657
RICH	49,481	1,192	2.41%	2,591	696
MCCULLOUGH	45,852	1,192	2.60%	2,592	755
MONTALVAN	1,252	1,192	95.21%	2,593	21,009
ABILA	1,379	1,190	86.29%	2,594	19,567
CUADROS	1,308	1,190	90.98%	2,595	20,322
ONEAL	47,979	1,190	2.48%	2,596	729
CLAY	48,844	1,187	2.43%	2,597	708
GALO	1,632	1,186	72.67%	2,598	17,323
SIXTOS	1,225	1,185	96.73%	2,599	21,371
GLENN	51,043	1,184	2.32%	2,600	669
NICHOLAS	27,922	1,184	4.24%	2,601	1,258
LEZCANO	1,291	1,183	91.63%	2,602	20,541
PONS	2,384	1,183	49.62%	2,603	12,897
CELEDON	1,231	1,181	95.94%	2,604	21,288
STRONG	45,432	1,181	2.60%	2,605	760
WARE	49,316	1,179	2.39%	2,606	700
PRESTON	47,367	1,179	2.49%	2,607	736
DYER	47,170	1,179	2.50%	2,608	742
PEQUENO	1,314	1,179	89.73%	2,609	20,248
DELFIN	1,902	1,179	61.99%	2,610	15,406
HESS	59,486	1,178	1.98%	2,611	564
SOBERANIS	1,328	1,178	88.70%	2,612	20,116
SIORDIA	1,245	1,178	94.62%	2,613	21,092
IRACHETA	1,206	1,178	97.68%	2,614	21,625
BARRY	47,274	1,177	2.49%	2,615	738
TORRE	4,527	1,176	25.98%	2,616	7,359
BREA	1,428	1,176	82.35%	2,617	19,062
ARTIAGA	1,398	1,175	84.05%	2,618	19,348
INOA	1,207	1,174	97.27%	2,619	21,609
DORAME	1,316	1,172	89.06%	2,620	20,232
MELTON	50,069	1,172	2.34%	2,621	688
HUFF	55,484	1,171	2.11%	2,622	612
WIGGINS	50,247	1,171	2.33%	2,623	685
MOLANO	1,441	1,171	81.26%	2,624	18,939
MONTUFAR	1,223	1,171	95.75%	2,625	21,393
HERNANDEZPEREZ	1,204	1,170	97.18%	2,626	21,648
CHINO	1,778	1,170	65.80%	2,627	16,238
ORTIS	1,584	1,170	73.86%	2,628	17,709
ARCHIBEQUE	1,496	1,169	78.14%	2,629	18,478
PANAMENO	1,210	1,169	96.61%	2,630	21,568
NUNGARAY	1,204	1,168	97.01%	2,631	21,648
QUIRINO	1,409	1,167	82.82%	2,632	19,242
SILLER	2,199	1,165	52.98%	2,633	13,759
TRETO	1,221	1,164	95.33%	2,634	21,413
DUKE	35,053	1,164	3.32%	2,635	995
HEATH	51,877	1,162	2.24%	2,636	660
FIGEROA	1,233	1,162	94.24%	2,637	21,260
MOTTA	4,173	1,161	27.82%	2,638	7,929
ARGUMEDO	1,192	1,160	97.32%	2,639	21,811
NIELSEN	42,773	1,159	2.71%	2,640	810
CAMARA	8,324	1,158	13.91%	2,641	4,263
GUDIEL	1,194	1,158	96.98%	2,642	21,774
MIJANGOS	1,204	1,157	96.10%	2,643	21,648
CONCHAS	1,183	1,157	97.80%	2,644	21,940
HORN	52,138	1,157	2.22%	2,645	655
BOOTH	49,402	1,156	2.34%	2,646	697
VANCE	47,324	1,155	2.44%	2,647	737
ARISTA	1,315	1,155	87.83%	2,648	20,239
ARGUIJO	1,280	1,155	90.23%	2,649	20,676
EUSEBIO	2,035	1,155	56.76%	2,650	14,624
QUIJAS	1,263	1,154	91.37%	2,651	20,871
ARVIZO	1,262	1,154	91.44%	2,652	20,884
MIERA	1,594	1,153	72.33%	2,653	17,625
SHAFFER	59,943	1,151	1.92%	2,654	560
RAYOS	1,459	1,150	78.82%	2,655	18,786
WHITAKER	56,616	1,149	2.03%	2,656	596
CASCO	1,350	1,148	85.04%	2,657	19,896
BEARD	48,207	1,147	2.38%	2,658	721
JUSTO	1,585	1,144	72.18%	2,659	17,699
BORBON	1,371	1,143	83.37%	2,660	19,654
ATKINS	51,671	1,142	2.21%	2,661	662
BRENNAN	49,238	1,142	2.32%	2,662	701
MCCLAIN	48,165	1,142	2.37%	2,663	722
COY	13,875	1,141	8.22%	2,664	2,597
ALAMEDA	1,809	1,141	63.07%	2,665	16,031
LOPEZRODRIGUEZ	1,186	1,140	96.12%	2,666	21,895
AZCONA	1,242	1,139	91.71%	2,667	21,144
PUPO	1,594	1,139	71.46%	2,668	17,625
HENSON	48,013	1,138	2.37%	2,669	728
MCLEAN	43,260	1,138	2.63%	2,670	801
CIPRIANO	4,569	1,137	24.89%	2,671	7,295
GARSIA	1,208	1,136	94.04%	2,672	21,599
